[2024-07-19 01:06:54,060] #DEBUG    win32.py:58 - tzlocal - Looking up time zone info from registry
WHERE pg_catalog.pg_class.relname = $1::VARCHAR AND pg_catalog.pg_class.relkind = ANY (ARRAY[$2::VARCHAR, $3::VARCHAR, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != $7::VARCHAR
[2024-07-19 01:07:21,274] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [generated in 0.00050s] ('users', 'r', 'p', 'f', 'v', 'm', 'pg_catalog')
[2024-07-19 01:07:21,289] #INFO     base.py:2705 - sqlalchemy.engine.Engine - COMMIT
[2024-07-19 01:07:21,648] #INFO     dispatcher.py:172 - aiogram.event - Update id=588874868 is handled. Duration 750 ms by bot id=7417513030
[2024-07-19 01:07:28,625] #INFO     base.py:1846 - sqlalchemy.engine.Engine - select pg_catalog.version()
[2024-07-19 01:07:28,626] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:07:28,631] #INFO     base.py:1846 - sqlalchemy.engine.Engine - select current_schema()
[2024-07-19 01:07:28,631] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:07:28,636] #INFO     base.py:1846 - sqlalchemy.engine.Engine - show standard_conforming_strings
[2024-07-19 01:07:28,636] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:07:28,639] #INFO     base.py:2699 - sqlalchemy.engine.Engine - BEGIN (implicit)
[2024-07-19 01:07:28,650] #INFO     base.py:1846 - sqlalchemy.engine.Engine - SELECT users.id_user, users.user_id, users.telegram_id, users.username, users.subscription_status, users.subscription_start_date, users.subscription_end_date 
FROM users 
WHERE users.user_id = $1::BIGINT
[2024-07-19 01:07:28,650] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [generated in 0.00062s] (1087502760,)
[2024-07-19 01:07:28,660] #DEBUG    requests.py:33 - root - Get user by id=1087502760
[2024-07-19 01:07:28,660] #INFO     base.py:2702 - sqlalchemy.engine.Engine - ROLLBACK
[2024-07-19 01:07:28,782] #INFO     dispatcher.py:172 - aiogram.event - Update id=588874869 is handled. Duration 484 ms by bot id=7417513030
[2024-07-19 01:09:59,993] #DEBUG    base.py:954 - apscheduler.scheduler - Looking for jobs to run
[2024-07-19 01:09:59,993] #DEBUG    base.py:1034 - apscheduler.scheduler - Next wakeup is due at 2024-07-19 01:10:00+03:00 (in 0.006052 seconds)
[2024-07-19 01:10:00,009] #DEBUG    base.py:954 - apscheduler.scheduler - Looking for jobs to run
[2024-07-19 01:10:00,010] #DEBUG    base.py:1034 - apscheduler.scheduler - Next wakeup is due at 2024-07-20 01:10:00+03:00 (in 86399.989203 seconds)
[2024-07-19 01:10:00,011] #INFO     base_py3.py:28 - apscheduler.executors.default - Running job "check_status (trigger: cron[hour='1', minute='10'], next run at: 2024-07-20 01:10:00 MSK)" (scheduled at 2024-07-19 01:10:00+03:00)
[2024-07-19 01:10:00,011] #DEBUG    check_subscription.py:16 - root - check_status
[2024-07-19 01:10:00,349] #INFO     base.py:1846 - sqlalchemy.engine.Engine - select pg_catalog.version()
[2024-07-19 01:10:00,351] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:10:00,355] #INFO     base.py:1846 - sqlalchemy.engine.Engine - select current_schema()
[2024-07-19 01:10:00,356] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:10:00,359] #INFO     base.py:1846 - sqlalchemy.engine.Engine - show standard_conforming_strings
[2024-07-19 01:10:00,359] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [raw sql] ()
[2024-07-19 01:10:00,362] #INFO     base.py:2699 - sqlalchemy.engine.Engine - BEGIN (implicit)
[2024-07-19 01:10:00,364] #INFO     base.py:1846 - sqlalchemy.engine.Engine - SELECT users.id_user, users.user_id, users.telegram_id, users.username, users.subscription_status, users.subscription_start_date, users.subscription_end_date 
FROM users
[2024-07-19 01:10:00,365] #INFO     base.py:1846 - sqlalchemy.engine.Engine - [generated in 0.00049s] ()
[2024-07-19 01:10:00,372] #INFO     base.py:2702 - sqlalchemy.engine.Engine - ROLLBACK
[2024-07-19 01:10:00,373] #INFO     base_py3.py:41 - apscheduler.executors.default - Job "check_status (trigger: cron[hour='1', minute='10'], next run at: 2024-07-20 01:10:00 MSK)" executed successfully
[2024-07-19 02:26:55,215] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - Request timeout error
[2024-07-19 02:26:55,221] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 7417513030)
[2024-07-19 02:26:56,243] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:26:56,244] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 1.315542 seconds and try again... (tryings = 1, bot id = 7417513030)
[2024-07-19 02:26:57,571] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:26:57,571] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 1.724231 seconds and try again... (tryings = 2, bot id = 7417513030)
[2024-07-19 02:26:59,308] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:26:59,309] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 2.298462 seconds and try again... (tryings = 3, bot id = 7417513030)
[2024-07-19 02:27:01,618] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:01,618] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 3.019104 seconds and try again... (tryings = 4, bot id = 7417513030)
[2024-07-19 02:27:04,657] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:04,657] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 3.996722 seconds and try again... (tryings = 5, bot id = 7417513030)
[2024-07-19 02:27:08,672] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:08,672] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.166913 seconds and try again... (tryings = 6, bot id = 7417513030)
[2024-07-19 02:27:13,856] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:13,856] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.131094 seconds and try again... (tryings = 7, bot id = 7417513030)
[2024-07-19 02:27:19,001] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:19,001] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.970165 seconds and try again... (tryings = 8, bot id = 7417513030)
[2024-07-19 02:27:23,976] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:23,977] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.966250 seconds and try again... (tryings = 9, bot id = 7417513030)
[2024-07-19 02:27:28,957] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:28,958] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.998696 seconds and try again... (tryings = 10, bot id = 7417513030)
[2024-07-19 02:27:33,977] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:33,978] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.055758 seconds and try again... (tryings = 11, bot id = 7417513030)
[2024-07-19 02:27:39,038] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:39,038] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.087635 seconds and try again... (tryings = 12, bot id = 7417513030)
[2024-07-19 02:27:44,137] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:44,137] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.930370 seconds and try again... (tryings = 13, bot id = 7417513030)
[2024-07-19 02:27:49,114] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:49,121] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.024562 seconds and try again... (tryings = 14, bot id = 7417513030)
[2024-07-19 02:27:54,156] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:54,157] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.019540 seconds and try again... (tryings = 15, bot id = 7417513030)
[2024-07-19 02:27:59,201] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:27:59,201] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.002835 seconds and try again... (tryings = 16, bot id = 7417513030)
[2024-07-19 02:28:04,216] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:04,217] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.949124 seconds and try again... (tryings = 17, bot id = 7417513030)
[2024-07-19 02:28:09,188] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:09,188] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.101245 seconds and try again... (tryings = 18, bot id = 7417513030)
[2024-07-19 02:28:14,391] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:14,392] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.917894 seconds and try again... (tryings = 19, bot id = 7417513030)
[2024-07-19 02:28:19,321] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:19,321] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.126244 seconds and try again... (tryings = 20, bot id = 7417513030)
[2024-07-19 02:28:24,462] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:24,463] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.881903 seconds and try again... (tryings = 21, bot id = 7417513030)
[2024-07-19 02:28:29,360] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:29,360] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.133591 seconds and try again... (tryings = 22, bot id = 7417513030)
[2024-07-19 02:28:34,504] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:34,504] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.108858 seconds and try again... (tryings = 23, bot id = 7417513030)
[2024-07-19 02:28:39,629] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:39,630] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.837309 seconds and try again... (tryings = 24, bot id = 7417513030)
[2024-07-19 02:28:44,481] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:44,481] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.975612 seconds and try again... (tryings = 25, bot id = 7417513030)
[2024-07-19 02:28:49,474] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:49,475] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.966780 seconds and try again... (tryings = 26, bot id = 7417513030)
[2024-07-19 02:28:54,447] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:54,447] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.991805 seconds and try again... (tryings = 27, bot id = 7417513030)
[2024-07-19 02:28:59,448] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:28:59,448] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.041313 seconds and try again... (tryings = 28, bot id = 7417513030)
[2024-07-19 02:29:04,505] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:04,505] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.966590 seconds and try again... (tryings = 29, bot id = 7417513030)
[2024-07-19 02:29:09,487] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:09,488] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.107005 seconds and try again... (tryings = 30, bot id = 7417513030)
[2024-07-19 02:29:14,612] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:14,614] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.991017 seconds and try again... (tryings = 31, bot id = 7417513030)
[2024-07-19 02:29:19,623] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:19,623] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.067134 seconds and try again... (tryings = 32, bot id = 7417513030)
[2024-07-19 02:29:24,698] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:24,698] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.996035 seconds and try again... (tryings = 33, bot id = 7417513030)
[2024-07-19 02:29:29,718] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:29,719] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.113951 seconds and try again... (tryings = 34, bot id = 7417513030)
[2024-07-19 02:29:34,844] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:34,844] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.038541 seconds and try again... (tryings = 35, bot id = 7417513030)
[2024-07-19 02:29:39,892] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:39,893] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.984679 seconds and try again... (tryings = 36, bot id = 7417513030)
[2024-07-19 02:29:44,888] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:44,889] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.069226 seconds and try again... (tryings = 37, bot id = 7417513030)
[2024-07-19 02:29:49,991] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:49,992] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.997250 seconds and try again... (tryings = 38, bot id = 7417513030)
[2024-07-19 02:29:55,003] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:55,004] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.963651 seconds and try again... (tryings = 39, bot id = 7417513030)
[2024-07-19 02:29:59,979] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:29:59,979] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.923149 seconds and try again... (tryings = 40, bot id = 7417513030)
[2024-07-19 02:30:04,920] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:04,921] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.076420 seconds and try again... (tryings = 41, bot id = 7417513030)
[2024-07-19 02:30:10,003] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:10,004] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.974006 seconds and try again... (tryings = 42, bot id = 7417513030)
[2024-07-19 02:30:15,002] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:15,002] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.037874 seconds and try again... (tryings = 43, bot id = 7417513030)
[2024-07-19 02:30:20,058] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:20,058] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.215089 seconds and try again... (tryings = 44, bot id = 7417513030)
[2024-07-19 02:30:25,281] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:25,281] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 5.111920 seconds and try again... (tryings = 45, bot id = 7417513030)
[2024-07-19 02:30:30,409] #ERROR    dispatcher.py:219 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [Сетевая папка недоступна. За информацией о разрешении проблем в сети обратитесь к справочной системе Windows]
[2024-07-19 02:30:30,409] #WARNING  dispatcher.py:221 - aiogram.dispatcher - Sleep for 4.895914 seconds and try again... (tryings = 46, bot id = 7417513030)
